#Entropy	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-144877115000.0	P-126156567000.0	P-88238400200.0	P-24576650900.0	P62414426500.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-135271197000.0	P-107620067000.0	P-57692654700.0	P20821316200.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-140179487000.0	P-121209778000.0	P-83041821000.0	P-19186880200.0	P67945174800.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P1.0	P-119425572000.0	P-88157636600.0	P-33950327500.0	P48266556300.0	P2.05854712	P2.05855047	P2.05855123	P2.05855123	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P2.05855167	P-97828000500.0	P-68788890700.0	P-18745107100.0	P59055855600.0	P20215868.8	P44553958.8	P61953853.7	P76155145.6	P89038373.0	P102479507.0	P116142089.0	P117711560.0	P119049411.0	P120199464.0	P121198681.0	P8926381140.0	P67319266300.0	P168117368.0	P613587105.0	P1247088960.0	P2218798090.0	P3912414240.0	P8237885080.0	P28549961700.0	P42896993500.0	P64807086300.0	P97551528300.0	P753457783.0	P2233471890.0	P5396950650.0	P12467297000.0	P34193071500.0	P134142401.0	P3149393360.0	P12314339300.0	P29317071300.0	P64268746000.0	P1672824680.0	P14262260800.0	P41091589900.0	P93699751700.0	P14107033000.0	P53303926300.0	*P1056354.44
89411764.7	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	-2664998.91556	-2320335.82296	-1622226.31062	-450152.961365	38864.7524216	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	-2488144.8296	-1979061.22907	-1059850.08585	29129.3552668	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	-2578511.11647	-2229260.73289	-1526552.34541	-350922.156911	39790.6324349	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	2326.55501035	-2196411.80359	-1620739.37593	-622731.262279	36239.1788878	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	2326.55502984	-1798779.9722	-1264142.34353	-342788.693997	38286.0637194	2698.74836258	3146.83574588	3467.18435893	3728.64364875	3965.8361176	4213.30017755	4464.84130578	4493.73675951	4518.36786877	4539.54143824	4557.9379735	23232.1327013	39689.6087819	5421.75562255	11580.2859508	14016.4619606	16311.8825888	18923.0351668	22751.1061721	31598.0076513	35116.8203671	39277.0126464	43877.0252677	12118.1684961	16343.2581112	20475.5392993	25375.1759845	33090.0797819	4796.24416865	17855.1982503	25296.2043442	31806.6778195	39184.255501	15144.4821221	26301.9108637	34721.3070191	43395.2708253	26221.767177	37227.665853	2346.00348181
89941176.5	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	-2637941.97857	-2296774.9214	-1605746.57222	-445561.96316	39454.0395284	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	-2462881.78399	-1958961.99225	-1049074.72152	29609.8993833	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	-2552331.45475	-2206623.63707	-1511043.06071	-347337.690638	40394.0042131	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	2327.89897831	-2174107.90567	-1604274.72002	-616389.743439	36792.6510252	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	2327.8989976	-1780509.38972	-1251294.77308	-339286.728216	38857.5016302	2696.31704627	3139.85932625	3456.95853392	3715.76575289	3950.55229754	4195.50624503	4444.49590571	4473.09826299	4497.47953049	4518.43832922	4536.64826214	23631.9427926	40292.6966607	5391.70391382	11869.4986162	14257.0550082	16608.40028	19262.4886917	23156.9145289	32077.9594649	35655.0199068	39863.1499761	44489.2367422	12396.6464511	16639.2047374	20814.2074677	25823.8513303	33600.8146491	4772.53723618	18189.3202503	25733.8621613	32301.0500252	39771.1015198	15462.247639	26741.7978454	35246.2270247	44012.2503726	26662.5874028	37787.8301968	2347.15017728
90470588.2	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	-2613634.79668	-2275608.46058	-1590941.59103	-441437.427679	40042.4610844	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	-2440186.174	-1940905.375	-1039394.35881	30058.884493	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	-2528812.38757	-2186287.09236	-1497109.90259	-344117.389708	40958.7507707	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	2329.24292812	-2154070.69479	-1589483.28843	-610692.598893	37335.6444956	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	2329.24294723	-1764095.57424	-1239752.80983	-336140.542963	39432.9691919	2694.26940724	3133.72851873	3447.90856953	3704.33325694	3936.95839993	4179.65734652	4426.35485426	4454.69390351	4478.85072156	4499.61657745	4517.65887308	24037.8737367	40856.0783814	5364.84304	12163.2655658	14505.4506463	16911.1364155	19583.8035013	23568.4849978	32551.9235903	36182.0670049	40443.9869608	45109.741006	12680.395883	16941.4026129	21160.6612731	26243.9461526	34102.0485313	4751.3762967	18528.7174235	26154.9875347	32775.7722753	40355.6790294	15785.0110105	27187.7518175	35776.4075957	44620.6314382	27109.4231356	38347.4879026	2348.3169041
91000000.0	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	-2591678.43169	-2256489.05175	-1577568.39098	-437711.679857	40603.0118158	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	-2419685.51257	-1924595.03128	-1030650.13336	30526.7901951	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	-2507567.91225	-2167917.33165	-1484524.20446	-341208.4205	41527.5085429	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	2330.58688097	-2135971.31689	-1576122.32749	-605546.341926	37883.6678186	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	2330.58689993	-1749269.14346	-1229327.03451	-333298.521097	40010.7681482	2692.54979962	3128.32065932	3439.86388886	3694.13647886	3924.80926707	4165.47131238	4410.0983601	4438.199568	4462.15364494	4482.74521908	4500.636091	24449.3923701	41428.4044802	5340.710089	12461.1451426	14760.8922562	17219.5700838	19892.8573999	23966.1526808	33032.057915	36714.1281502	41024.9286541	45725.8540546	12968.9055942	17249.3280766	21512.9787151	26669.9953821	34596.1999933	4732.39199264	18867.3072759	26582.0099334	33253.8011031	40929.9988035	16112.3536304	27639.2842564	36310.5280118	45227.0351449	27561.7900078	38912.145038	2349.50077466
91529411.8	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	-2571747.57603	-2239133.42255	-1565428.84128	-434329.535208	41168.8714166	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	-2401076.06129	-1909789.31063	-1022712.5019	30977.2461157	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	-2488283.26929	-2151242.19012	-1473099.50394	-338567.700736	42095.6351013	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	2331.93082783	-2119541.61338	-1563993.88775	-600874.740362	38436.3475776	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	2331.93084663	-1735810.43406	-1219862.98831	-330718.572298	40576.99934	2691.11282159	3123.53569739	3432.68537146	3685.0044106	3913.90496286	4152.71802576	4395.46562835	4423.35093748	4447.12097765	4467.55434878	4485.30776692	24866.0257969	41994.5858129	5318.92756046	12762.7510037	15022.7178464	17533.2369642	20213.8933256	24345.0961412	33517.8667594	37250.8231631	41571.6681894	46335.3585627	13261.7283817	17562.51436	21871.0205478	27101.5151436	35096.1160435	4715.28311116	19214.3496927	27014.4501567	33737.6172181	41481.0402884	16443.9022565	28095.9576597	36823.6999463	45841.0376702	28019.2542153	39472.9387962	2350.69940796
92058823.5	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	-2553574.26008	-2223308.22952	-1554359.7332	-431245.535927	41724.2512715	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	-2384107.61799	-1896289.15533	-1015474.75416	31422.1610917	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	-2470699.17797	-2136037.47404	-1462682.20406	-336159.741713	42647.6087466	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	2333.27476948	-2104560.69071	-1552934.90987	-596614.99853	38973.1041999	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	2333.27478815	-1723538.50007	-1211233.43696	-328366.024983	41117.0137798	2689.921082	3119.2912252	3426.2584262	3676.79619382	3904.08079971	4141.20793788	4382.24183947	4409.93028947	4433.53252265	4453.82164235	4471.44972847	25273.6481803	42543.2787869	5299.18449961	13067.7436351	15290.3459784	17851.722018	20545.1303827	24729.5440167	33990.3676554	37772.6061108	42124.5344525	46952.1391501	13558.4713168	17880.5442328	22234.2735899	27538.0727606	35601.3568862	4699.80153874	19568.4581604	27451.8796848	34226.7677432	42034.8008544	16779.3233945	28549.5514304	37342.0744874	46443.9767482	28462.0791323	40023.0642554	2351.91085094
92588235.3	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	-2536935.8548	-2208819.61101	-1544225.47298	-428421.915685	42260.1532298	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	-2368572.31478	-1883929.18831	-1008848.23525	31848.5166419	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	-2454600.22797	-2122116.92339	-1453144.69652	-333955.05943	43203.0238163	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	2334.61870658	-2090845.03055	-1542809.92419	-592714.945805	39510.4795442	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	2334.61872514	-1712303.01162	-1203332.6743	-326212.074012	41663.3773512	2688.94351627	3115.51877847	3420.48785079	3669.39480346	3895.19995523	4130.7835717	4370.24852146	4397.7567402	4421.20534036	4441.36239295	4458.8757333	25657.5636738	43099.6822404	5281.22256533	13088.9991765	15563.2637354	18174.652842	20884.8289	25119.0346115	34457.7619665	38292.6066062	42684.9049366	47564.2919279	13858.7879972	18203.043328	22602.2754109	27979.2799066	36094.2508621	4685.74114274	19928.4275939	27893.9139439	34695.3292784	42589.6425221	17033.3009604	28981.0523759	37865.2717439	47046.0820003	28894.4194664	40562.2083162	2353.13348098
93117647.1	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	-2521645.75215	-2195505.07187	-1534912.40573	-425827.018695	42803.4992042	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	-2354295.91649	-1872570.79025	-1002758.63455	32280.5941593	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	-2439805.86201	-2109324.41468	-1444380.01986	-331928.940358	43765.6390816	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	2335.9626297	-2078240.80759	-1533505.37986	-589130.852696	40046.6311317	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	2335.96264814	-1701977.96201	-1196072.09725	-324232.57488	42203.8629558	2688.15407605	3112.16096031	3415.29383652	3662.70213894	3887.14773467	4121.31291971	4359.33606881	4386.67866261	4409.98608049	4430.02176896	4447.4296628	26046.4136816	43663.2381914	5264.82520569	13025.5917744	15841.0168258	18487.6585323	21220.6145651	25513.1563936	34930.2502712	38817.2381362	43224.6218995	48168.8390439	14162.3714516	18515.1610379	22974.616466	28424.7871226	36582.059811	4672.92913248	20231.8353354	28335.2978484	35165.875977	43129.8707284	17288.7764696	29417.3397138	38390.4253907	47654.9107085	29331.5041359	41111.1159348	2354.36592802
93647058.8	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	-2507546.42348	-2183227.43878	-1526324.58754	-423434.122108	43353.881321	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	-2341131.33922	-1862096.94304	-997143.221304	32717.9434511	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	-2426163.65928	-2097528.15338	-1436297.88052	-330060.522085	44318.4749639	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	2337.30655929	-2066618.16728	-1524925.42076	-585825.804112	40595.6078143	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	2337.30657762	-1692456.98029	-1189376.90984	-322407.145525	42731.1485687	2687.53080056	3109.16934652	3410.60903983	3656.63541525	3879.82734478	4112.68457375	4349.37821768	4376.56808633	4399.745318	4419.66909488	4436.97975496	26439.806151	44209.3129975	5249.80964279	12967.2275739	16123.20156	18809.5463702	21560.1557634	25911.5414198	35407.4532159	39346.1780539	43771.1746613	48779.8514897	14468.9489524	18836.2294287	23350.9331871	28846.8412264	37074.6228579	4661.21967189	20501.7548022	28748.7439747	35641.233673	43677.285082	17549.9234887	29822.8536337	38896.3921027	48256.4614312	29741.4182023	41626.1381396	2355.6070639
94176470.6	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	-2494503.97554	-2171870.11975	-1518380.4698	-421220.512562	43891.7515058	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	-2328953.56736	-1852408.18584	-991948.676848	33160.1603715	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	-2413544.06803	-2086616.11923	-1428821.53252	-328332.072396	44866.9616672	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	2338.65048574	-2055866.73832	-1516988.57296	-582768.423682	41090.2686997	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	2338.65050399	-1683649.65532	-1183183.53843	-320718.462012	43265.5029709	2687.05499701	3106.50275139	3406.3761943	3651.12424136	3873.15648802	4104.80381419	4340.2676217	4367.31621453	4390.37301963	4410.19327456	4427.41399018	26837.389504	44758.7543837	5236.02049548	12913.3394974	16409.4580202	19139.7898841	21903.6324789	26313.859661	35887.2883286	39861.9505065	44324.447814	49392.3371637	14778.2773234	19165.7361318	23705.5494912	29263.822359	37571.6030588	4650.48877901	20785.2706297	29166.5772468	36121.0529436	44231.379352	17816.2814154	30251.0593521	39406.9129276	48852.2480551	30173.9828934	42142.3785188	2356.85590278
94705882.4	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	-2482403.83314	-2161333.3446	-1511010.26972	-419166.753759	44427.1876404	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	-2317655.62251	-1843419.40796	-987129.375286	33602.9701351	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	-2401836.22813	-2076492.45421	-1421885.30273	-326728.417459	45421.9256164	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	2339.99440941	-2045892.07371	-1509625.1175	-579931.86199	41599.3830848	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	2339.99442757	-1675478.62039	-1177437.58173	-319151.699884	43806.4288738	2686.71067812	3104.12594003	3402.54630443	3646.10839077	3867.06474927	4097.58959608	4331.91243094	4358.82995604	4381.77503618	4401.4992493	4418.63651956	27238.8475156	45314.6292051	5223.32480949	12863.4422936	16699.4641284	19477.1858352	22250.7113227	26719.8144391	36343.3020854	40364.8611859	44869.4187532	49990.03647	15090.1389148	19502.4660101	24035.4725124	29662.1593035	38069.2081573	4640.63036845	21080.4250174	29567.6485787	36598.6432992	44769.9182601	18087.4381067	30679.9938735	39917.5599007	49454.0587567	30605.4648508	42664.4938331	2358.11160956
95235294.1	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	-2471147.46156	-2151531.31097	-1504153.97403	-417256.130477	44968.9953381	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	-2307145.50317	-1835057.41418	-982646.078336	34020.8818601	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	-2390944.79985	-2067074.72038	-1415432.71223	-325236.507775	45982.6075831	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	2341.33833058	-2036612.94899	-1502775.09608	-577293.028531	42107.8207737	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	2341.33834865	-1667877.34012	-1172092.25461	-317694.110103	44333.4438993	2686.48409486	3102.00861041	3399.07723408	3641.53606865	3861.49157149	4090.97222071	4324.2336544	4351.02925245	4373.87039934	4393.50526862	4410.56491298	27643.8950451	45867.8982372	5211.60824408	12817.1186461	16992.931067	19820.7513548	22601.0953071	27119.697871	36803.8737465	40865.3220376	45407.4946405	50593.5508654	15205.1324844	19845.4264731	24369.6433679	30051.743875	38546.8883373	4631.55320674	21385.618558	29962.0677878	37057.2913175	45308.833792	18363.0238305	31086.9576418	40435.5040657	50059.2807074	31013.0888	43193.0376	2359.3734661
95764705.9	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	-2460649.55164	-2142389.73305	-1497759.62462	-415474.171046	45516.7464931	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	-2297343.55654	-1827258.83372	-978464.814368	34443.4001595	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	-2380787.24018	-2058291.54481	-1409414.86284	-323845.04538	46522.1188214	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	2342.68224951	-2027959.04183	-1496386.59811	-574831.932061	42622.6143582	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	2342.6822675	-1660788.20968	-1167107.05157	-316334.654837	44858.2923275	2686.3633436	3100.12452774	3395.93250272	3637.36243222	3856.38452576	4084.8913445	4317.16290347	4343.84479098	4366.58900854	4386.14055474	4403.12780432	28052.2741806	46408.3419775	5200.77180562	12774.0072518	17284.7650277	20163.4796516	22953.8992139	27487.4990963	37268.6877473	41371.0318024	45951.681121	51200.6091798	15151.887248	20187.6563569	24707.7212359	30465.9209246	39028.6232486	4623.178306	21696.7380856	30380.5474098	37520.2704276	45853.8223121	18633.3240007	31467.7820177	40923.5018773	50647.0187391	31381.141444	43698.1622966	2360.64085062
96294117.6	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	-2450835.93362	-2133844.02507	-1491782.04789	-413808.293472	46043.9918655	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	-2288180.53057	-1819968.57052	-974556.04766	34870.194476	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	-2371291.7843	-2050080.87421	-1403789.24135	-322544.207568	47067.5439837	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	2344.0261564	-2019869.21239	-1490414.49136	-572531.191732	43112.949238	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	2344.02617433	-1654161.14605	-1162446.75617	-315063.737545	45389.159392	2686.33806506	3098.45087285	3393.08038332	3633.5484841	3851.69801914	4079.29449333	4310.64070948	4337.21629945	4359.8699067	4379.34356182	4396.26313617	28461.6929838	46954.6587946	5190.72941669	12733.7939751	17560.2015527	20480.2926453	23245.8485848	27859.0113258	37737.4572745	41861.294835	46501.5767317	51792.598815	15102.2007744	20504.2539276	25049.4009882	30869.922843	39514.1442552	4615.43698229	21999.8892057	30786.6211321	37987.2877917	46404.48483	18868.1194894	31847.4712471	41400.3319272	51235.9325288	31762.9332257	44209.6489609	2361.91321254
96823529.4	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	-2441641.80655	-2125837.75944	-1486181.77637	-412247.505042	46575.3181842	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	-2279595.92089	-1813138.48806	-970893.97331	35300.9651367	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	-2362395.73244	-2042388.49361	-1398518.70462	-321325.412373	47618.5029013	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	2345.37007147	-2012290.04374	-1484819.34447	-570375.622157	43609.5266728	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	2345.37008933	-1647952.39253	-1158080.60035	-313872.97386	45925.6502447	2686.39923723	3096.96773774	3390.49318522	3630.06018167	3847.39224656	4074.13585017	4304.61514434	4331.0911478	4353.65986536	4373.06054699	4389.91671875	28853.8045135	47506.4711579	5181.40590164	12696.20439	17843.9377888	20744.1654055	23541.6588363	28233.9681728	38209.920631	42337.7951221	47038.1443112	52377.1822934	15055.7360759	20787.9618037	25394.4083383	31259.4128376	39996.6249865	4608.26925633	22306.2824997	31176.8159937	38458.0762557	46934.0100101	19114.6168989	32228.6896036	41884.1049345	51833.084763	32144.8669104	44727.0708647	2363.19009957
97352941.2	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	-2433010.28142	-2118321.39816	-1480924.16141	-410782.155229	47112.12803	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	-2271536.61045	-1806726.32709	-967455.9371	35735.4399285	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	-2354044.04019	-2035166.80749	-1393570.64456	-320181.125675	48173.8323147	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	2346.71398487	-2005174.64093	-1479566.54052	-568351.892039	44112.0273111	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	2346.71400266	-1642123.53492	-1153981.57274	-312755.003134	46447.9312597	2686.53891211	3095.65761755	3388.14657113	3626.86761117	3843.43223542	4069.37516445	4299.04059262	4325.42310431	4347.91212745	4367.2443016	4384.04095103	29227.4673428	48053.6804474	5172.73523584	12660.9975486	18134.9733239	20957.03559	23841.0185376	28612.1282037	38667.2876749	42819.8347212	47571.4324539	52966.8649276	15012.1972817	20999.6516116	25742.49617	31645.7726026	40493.7777787	4601.62244448	22615.6564863	31545.444645	38932.3917459	47468.090524	19371.4057847	32614.1582282	42370.1775371	52413.1638662	32531.0157387	45250.0385368	2364.47108708
